run,xign,yign,fuel,slp,asp,ws,wd,m1,m10,m100,cc,ch,cbh,cbd,lhc,lwc,firearea
5275,331.5,681.6,101,13,294,9.0,39.5,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5276,-88.0,952.3,101,18,293,30.0,178.8,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5277,-360.6,294.7,101,12,191,10.7,344.2,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5278,347.6,-932.2,101,11,97,14.1,48.8,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5279,70.6,-259.2,101,29,27,17.0,28.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5280,952.2,234.7,101,4,158,22.9,300.0,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5281,8.0,-679.1,101,40,339,29.7,307.4,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5282,-212.8,543.2,101,34,202,22.7,310.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5283,278.4,-39.3,101,40,133,22.6,299.7,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5284,-142.6,142.5,101,33,257,5.3,330.2,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5285,-453.0,-22.5,101,17,248,4.4,270.0,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5286,-164.5,716.2,101,34,7,3.7,13.3,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5287,-279.7,341.5,101,33,91,15.7,191.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5288,948.9,838.1,101,31,28,1.9,82.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5289,83.8,835.3,101,17,154,18.0,292.0,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5290,769.8,131.3,101,15,228,4.6,243.2,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5291,-269.9,-374.3,101,2,127,18.9,220.2,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5292,710.7,-859.8,101,44,254,26.2,324.8,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5293,-787.5,-467.8,101,1,264,13.0,328.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5294,-756.1,29.3,101,21,74,28.6,158.3,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5295,280.7,-623.6,101,14,73,10.2,50.0,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5296,-686.9,-215.8,101,42,348,20.7,187.6,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5297,76.2,16.4,101,24,282,25.0,7.3,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5298,-393.6,744.0,101,25,118,18.5,121.9,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5299,172.5,951.0,101,27,77,25.2,199.0,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5300,-105.8,196.2,101,43,80,25.1,5.3,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5301,-316.1,241.3,101,42,82,21.3,146.4,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5302,-31.3,112.8,101,3,34,19.2,63.0,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5303,-805.9,-796.5,101,16,342,2.8,208.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5304,238.2,511.4,101,23,319,27.8,140.3,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5305,17.8,894.0,101,19,60,30.6,233.8,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5306,528.2,550.9,101,27,354,4.7,58.2,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5307,428.7,118.1,101,17,231,28.8,114.0,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5308,-413.1,437.3,101,45,172,27.3,84.1,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5309,384.2,466.4,101,41,53,4.2,40.1,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5310,307.2,-128.7,101,25,283,22.3,132.6,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5311,798.7,-903.9,101,11,353,21.9,341.5,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5312,-201.0,325.2,101,6,277,25.4,116.6,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5313,913.0,181.6,101,44,283,9.8,340.9,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5314,564.7,801.3,101,2,51,23.9,237.1,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5315,-537.1,-716.1,101,39,344,13.4,352.6,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5316,-499.9,927.1,101,28,194,11.3,173.4,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5317,-886.6,598.3,101,33,276,22.6,78.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5318,423.7,-256.4,101,13,58,23.4,272.6,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5319,-243.2,-683.9,101,35,277,9.5,99.8,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5320,-109.6,-815.4,101,21,253,13.8,134.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5321,907.3,-944.2,101,17,146,14.3,6.7,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5322,915.3,-311.6,101,32,353,15.5,230.4,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5323,489.9,211.3,101,37,182,13.6,176.0,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5324,844.0,388.6,101,37,116,26.9,328.0,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5325,606.7,578.2,101,3,76,14.7,128.0,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5326,697.9,238.7,101,9,115,24.0,252.3,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5327,391.4,799.7,101,30,234,24.1,356.8,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5328,546.6,-578.3,101,21,232,30.2,3.3,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5329,-512.6,67.2,101,0,295,19.3,176.2,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5330,-859.1,684.9,101,29,50,30.2,21.5,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5331,144.5,-900.1,101,18,94,9.5,305.6,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5332,-16.0,-890.4,101,26,317,3.7,359.8,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5333,-223.2,-860.1,101,6,295,24.5,71.9,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5334,472.9,398.2,101,14,335,17.3,188.0,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5335,-949.5,537.9,101,34,129,15.9,71.7,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5336,-838.7,702.2,101,33,117,15.4,243.6,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5337,-337.3,-360.8,101,14,115,7.8,187.0,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5338,484.7,-905.0,101,2,74,30.5,199.4,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5339,-614.1,-68.2,101,43,339,7.8,357.9,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5340,-203.3,-681.7,101,38,347,19.2,235.1,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5341,438.2,440.3,101,22,10,23.4,52.7,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5342,-885.6,-941.8,101,3,104,0.7,87.4,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5343,-327.8,-518.3,101,7,110,23.6,74.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5344,-380.3,330.4,101,9,126,8.1,105.8,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5345,-839.5,-0.4,101,13,184,11.8,20.5,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5346,582.1,-802.5,101,12,344,13.2,251.4,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5347,571.3,351.6,101,8,79,17.3,72.7,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5348,-533.4,-344.7,101,31,154,27.7,123.5,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5349,-779.5,-499.4,101,18,357,29.6,114.5,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5350,164.4,-247.5,101,19,204,22.3,344.9,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5351,-287.5,500.9,101,20,95,30.8,80.2,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5352,41.8,-563.8,101,37,325,28.0,312.0,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5353,-223.9,94.4,101,24,280,10.9,92.4,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5354,559.4,948.1,101,16,207,3.5,269.1,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5355,-3.3,-757.7,101,1,66,3.0,138.2,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5356,-906.6,-316.7,101,39,96,26.4,354.6,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5357,402.1,113.6,101,0,61,6.1,173.4,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5358,269.2,762.5,101,6,24,17.9,205.7,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5359,-761.1,-151.8,101,14,243,0.5,185.9,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5360,232.1,-502.7,101,7,286,24.4,78.0,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5361,-445.8,-955.0,101,0,206,16.6,331.7,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5362,-290.7,-4.4,101,27,144,4.1,356.7,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5363,915.3,-226.8,101,21,318,6.4,150.4,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5364,-224.8,775.8,101,12,241,4.2,322.8,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5365,92.8,-542.7,101,22,148,1.3,116.3,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5366,-463.8,698.0,101,5,186,26.7,200.2,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5367,222.7,334.1,101,26,235,9.2,136.6,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5368,-454.1,-573.2,101,26,324,5.3,305.2,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5369,350.9,-115.6,101,3,291,20.8,170.2,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5370,301.2,206.0,101,35,101,20.2,300.2,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5371,497.0,-694.1,101,1,133,28.6,317.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5372,-25.4,2.1,101,19,301,13.5,58.5,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5373,298.8,847.2,101,35,354,16.7,112.9,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5374,-308.9,109.1,101,22,343,2.0,283.5,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5375,121.1,-210.8,101,42,218,23.6,341.9,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5376,-213.1,-846.3,101,28,36,4.7,55.6,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5377,576.6,544.7,101,21,105,13.5,53.1,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5378,-330.4,631.4,101,34,77,9.6,109.5,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5379,825.3,-198.3,101,38,51,12.0,154.6,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5380,-603.8,431.1,101,24,289,11.9,282.7,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5381,-837.2,254.8,101,10,141,21.7,94.8,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5382,396.0,138.2,101,16,339,12.1,57.7,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5383,-2.8,-739.7,101,24,252,22.3,191.3,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5384,-65.0,-329.7,101,15,145,12.0,337.9,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5385,881.4,-909.8,101,4,151,14.8,138.3,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5386,-54.6,-435.7,101,17,326,25.4,75.9,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5387,-614.0,-7.3,101,36,79,15.7,129.9,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5388,-756.4,-320.5,101,33,347,26.3,169.5,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5389,498.9,-27.2,101,26,228,25.1,333.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5390,72.0,-705.7,101,33,167,14.6,322.9,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5391,167.5,134.3,101,39,335,19.3,174.8,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5392,905.1,169.3,101,14,130,13.7,15.4,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5393,813.8,-253.5,101,35,108,23.3,131.5,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5394,922.3,645.9,101,26,230,8.8,169.2,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5395,-699.9,-833.6,101,31,254,8.2,115.6,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5396,708.3,326.8,101,10,96,9.4,130.6,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5397,932.7,-806.3,101,34,26,20.3,100.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5398,468.9,-293.9,101,37,46,16.6,240.3,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5399,119.3,-739.6,101,39,218,27.2,179.8,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5400,-618.1,111.9,101,22,181,7.9,149.0,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5401,-201.8,-407.0,101,34,50,24.1,74.1,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5402,-354.6,-424.3,101,16,312,10.4,241.7,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5403,310.3,746.2,101,9,81,5.3,357.5,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5404,-523.1,-916.8,101,10,348,26.1,31.4,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5405,-775.3,624.0,101,22,329,2.1,356.0,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5406,-47.4,-26.8,101,24,293,26.3,268.0,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5407,-780.1,137.9,101,23,137,15.6,153.1,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5408,-853.4,36.6,101,42,51,5.4,304.0,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5409,303.9,39.9,101,20,48,12.4,263.5,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5410,277.9,-143.5,101,39,169,22.2,53.8,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5411,632.3,562.0,101,28,350,21.2,194.3,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5412,-137.0,664.3,101,30,268,28.9,20.2,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5413,10.1,528.1,101,17,320,0.5,37.8,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5414,-595.0,-26.7,101,0,11,28.2,282.3,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5415,-135.7,-275.6,101,25,140,21.4,202.6,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5416,-870.3,-274.8,101,26,256,9.8,322.0,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5417,448.7,-380.7,101,41,62,3.3,89.5,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5418,36.4,772.3,101,22,135,20.0,38.0,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5419,287.8,74.2,101,41,299,21.4,214.9,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5420,-958.6,229.1,101,1,263,9.0,171.1,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5421,-319.9,-458.4,101,23,96,18.8,101.9,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5422,124.2,213.1,101,27,44,8.2,46.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5423,-45.8,-86.9,101,21,261,4.0,157.9,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5424,840.5,618.2,101,23,115,26.0,263.3,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5425,-342.5,-507.5,101,32,209,3.2,123.3,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5426,-317.8,676.4,101,13,60,18.1,336.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5427,-668.5,-638.7,101,17,119,9.8,279.0,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5428,305.3,-82.8,101,35,3,30.8,306.6,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5429,364.9,94.9,101,37,350,2.9,148.3,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5430,656.8,390.1,101,8,261,7.6,354.5,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5431,-718.7,-620.0,101,34,186,18.9,313.4,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5432,-586.7,-556.0,101,33,121,0.1,264.4,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5433,-96.1,452.8,101,28,279,0.3,338.3,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5434,-644.3,632.0,101,30,40,8.2,162.6,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5435,449.4,687.0,101,42,22,12.9,318.1,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5436,-240.1,34.8,101,13,218,8.0,274.1,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5437,-931.9,64.5,101,41,182,21.0,319.0,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5438,587.7,-637.1,101,45,183,29.7,28.2,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5439,-768.9,270.7,101,33,53,27.5,321.9,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5440,-129.9,487.9,101,18,320,26.0,0.7,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5441,26.7,-496.8,101,21,206,20.3,49.2,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5442,-950.4,250.1,101,17,314,30.4,261.4,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5443,-691.8,792.1,101,27,153,5.3,18.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5444,635.6,420.0,101,18,227,21.0,68.8,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5445,944.3,286.2,101,20,148,21.6,334.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5446,948.1,222.8,101,19,280,30.8,299.3,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5447,453.7,-495.5,101,6,348,17.3,282.7,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5448,-22.4,904.0,101,19,47,24.5,309.7,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5449,-741.8,878.5,101,27,75,1.9,146.8,9.0,10.0,11.0,0,0,0,0,60.0,90.0,
5450,141.3,-300.8,101,12,310,16.8,158.1,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5451,31.6,-293.3,101,7,150,5.3,272.6,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5452,-153.6,767.9,101,14,57,24.7,48.0,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5453,-285.7,-302.0,101,10,176,3.7,60.3,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5454,-838.7,758.4,101,43,319,26.2,55.1,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5455,-438.7,835.9,101,27,48,0.4,127.1,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5456,-561.2,871.3,101,45,267,15.1,138.6,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5457,-405.8,-746.7,101,18,80,29.5,61.6,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5458,929.7,806.4,101,14,104,22.4,281.9,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5459,592.8,-228.6,101,29,269,7.4,314.1,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5460,699.4,374.9,101,0,31,17.3,313.9,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5461,813.6,-324.0,101,33,212,10.1,137.1,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5462,428.7,662.0,101,37,12,17.7,337.8,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5463,106.1,-100.7,101,14,107,13.8,71.3,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5464,-587.4,-706.2,101,0,46,4.7,127.6,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5465,480.0,185.8,101,45,29,4.1,57.0,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5466,-928.9,848.0,101,23,287,22.9,69.4,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5467,-240.1,794.0,101,19,216,7.2,208.2,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5468,-321.9,-439.3,101,39,15,6.3,245.6,9.0,10.0,11.0,0,0,0,0,30.0,60.0,
5469,-401.1,-278.6,101,5,338,6.0,144.6,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5470,587.7,-541.5,101,16,327,4.2,150.9,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5471,-104.6,805.3,101,36,45,3.9,177.9,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5472,-576.0,-503.2,101,12,287,9.5,65.9,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5473,848.9,-228.2,101,42,106,24.3,41.4,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5474,717.9,704.2,101,8,350,11.4,275.4,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5475,277.3,356.5,101,34,231,7.6,292.5,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5476,63.3,-931.0,101,29,167,16.3,355.5,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5477,211.8,-816.3,101,23,48,7.7,226.6,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5478,-766.3,-27.4,101,26,65,0.9,12.8,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5479,899.9,771.7,101,30,73,25.6,265.5,6.0,7.0,8.0,0,0,0,0,30.0,60.0,
5480,-900.7,562.3,101,20,146,4.4,288.5,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5481,751.4,826.3,101,26,105,26.3,108.7,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5482,544.0,-335.0,101,38,175,26.3,215.1,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5483,-143.0,-190.7,101,30,69,25.8,337.3,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5484,783.3,-531.4,101,38,310,13.8,332.9,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5485,719.9,-787.1,101,44,279,16.2,315.9,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5486,-491.1,885.7,101,25,183,16.5,252.0,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5487,-535.8,833.0,101,18,261,18.7,252.8,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5488,-644.0,22.3,101,20,293,24.1,337.7,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5489,-113.9,-617.9,101,12,328,24.0,133.7,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5490,-375.7,-692.4,101,6,98,5.6,211.5,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5491,786.5,347.9,101,44,353,19.5,114.7,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5492,408.2,280.0,101,30,242,10.8,277.7,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5493,331.8,524.2,101,29,312,19.4,61.2,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5494,-855.3,901.4,101,12,260,7.0,181.5,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5495,63.3,-128.2,101,7,92,23.7,70.8,3.0,4.0,5.0,0,0,0,0,120.0,150.0,
5496,121.5,-543.2,101,14,79,20.6,270.0,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5497,400.8,6.8,101,16,303,22.2,102.7,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5498,215.7,-717.9,101,33,336,28.2,59.3,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5499,-54.0,-322.8,101,22,6,7.8,239.7,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5500,-646.0,-751.1,101,18,161,26.7,124.9,12.0,13.0,14.0,0,0,0,0,90.0,120.0,
5501,-180.2,336.1,101,22,141,26.0,167.4,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5502,298.0,-656.2,101,0,11,23.1,144.9,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5503,381.4,-907.9,101,33,176,10.9,52.5,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5504,-366.0,788.0,101,37,279,9.5,201.6,6.0,7.0,8.0,0,0,0,0,90.0,120.0,
5505,-951.5,-460.3,101,2,296,26.0,208.6,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5506,-495.7,267.8,101,35,340,5.3,331.6,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5507,545.8,-590.1,101,42,313,8.9,146.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5508,496.1,944.0,101,29,264,11.4,106.2,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5509,-42.9,-573.0,101,37,159,16.7,352.3,9.0,10.0,11.0,0,0,0,0,90.0,120.0,
5510,-164.9,330.6,101,37,71,22.9,65.0,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5511,293.8,863.5,101,4,197,6.9,196.9,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5512,226.8,-175.8,101,17,212,27.2,238.9,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5513,-468.8,-175.7,101,5,228,13.0,265.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5514,902.0,169.0,101,35,300,12.3,296.1,12.0,13.0,14.0,0,0,0,0,30.0,60.0,
5515,-705.2,497.3,101,7,234,4.0,153.6,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5516,553.0,322.4,101,31,194,3.5,99.9,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5517,150.0,-733.2,101,1,353,8.1,153.7,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5518,-298.2,344.5,101,26,54,16.4,172.6,12.0,13.0,14.0,0,0,0,0,60.0,90.0,
5519,440.7,-561.9,101,2,219,22.3,306.9,12.0,13.0,14.0,0,0,0,0,120.0,150.0,
5520,613.5,-886.1,101,17,195,5.8,255.2,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5521,814.0,735.6,101,3,139,6.2,26.8,6.0,7.0,8.0,0,0,0,0,60.0,90.0,
5522,158.8,-762.0,101,32,78,8.8,252.8,3.0,4.0,5.0,0,0,0,0,90.0,120.0,
5523,-577.8,-452.2,101,44,46,1.6,76.2,6.0,7.0,8.0,0,0,0,0,120.0,150.0,
5524,-748.2,865.2,101,3,334,18.6,202.0,3.0,4.0,5.0,0,0,0,0,60.0,90.0,
5525,730.1,-597.1,101,16,38,22.9,156.6,9.0,10.0,11.0,0,0,0,0,120.0,150.0,
5526,91.1,-550.4,101,27,230,2.5,18.2,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
5527,462.6,899.3,101,1,113,12.6,202.2,3.0,4.0,5.0,0,0,0,0,30.0,60.0,
